Record_ID,Chamber_ID,Chamber_Name,Region,Wheel_Disk,Station_Ring,Sector,Position,DPID_Change_Date_FROM,DPID_Change_Date_TO,HV DPID,GAS DPID1,GAS DPID2,Roll_ID1,Roll_ID2,Roll_ID3,TEMPERATURE_ID,FOS_ID 
1482,448318,RE-2/3/30,Endcap,-2,3,30,,03-NOV-14 11.56.03.907000000 AM,,142987,117787,117788,,,,143747,231294
1483,448319,RE-2/3/31,Endcap,-2,3,31,,03-NOV-14 11.56.03.907000000 AM,,142985,117787,117788,,,,143747,231295
1484,448320,RE-2/3/32,Endcap,-2,3,32,,03-NOV-14 11.56.03.907000000 AM,,142984,117787,117788,,,,143747,231296
1485,448321,RE-2/3/33,Endcap,-2,3,33,,03-NOV-14 11.56.03.907000000 AM,,142986,117789,117790,,,,143747,231297
1486,448322,RE-2/3/34,Endcap,-2,3,34,,03-NOV-14 11.56.03.907000000 AM,,142985,117789,117790,,,,143747,231298
1487,448323,RE-2/3/35,Endcap,-2,3,35,,03-NOV-14 11.56.03.907000000 AM,,142980,117789,117790,,,,143742,231299
1488,448324,RE-2/3/36,Endcap,-2,3,36,,03-NOV-14 11.56.03.907000000 AM,,142995,117791,117792,,,,143742,231300
1489,448181,RE-3/2/01,Endcap,-3,2,1,,03-NOV-14 11.56.03.907000000 AM,,142991,117793,117794,,,,143748,231301
1490,448182,RE-3/2/02,Endcap,-3,2,2,,03-NOV-14 11.56.03.907000000 AM,,143006,117793,117794,,,,143748,231302
1491,448183,RE-3/2/03,Endcap,-3,2,3,,03-NOV-14 11.56.03.907000000 AM,,143000,117793,117794,,,,143748,231303
1492,448184,RE-3/2/04,Endcap,-3,2,4,,03-NOV-14 11.56.03.907000000 AM,,143002,117795,117796,,,,143748,231304
1493,448185,RE-3/2/05,Endcap,-3,2,5,,03-NOV-14 11.56.03.907000000 AM,,143006,117795,117796,,,,143749,231305
1494,448186,RE-3/2/06,Endcap,-3,2,6,,03-NOV-14 11.56.03.907000000 AM,,143004,117795,117796,,,,143749,231306
1495,448187,RE-3/2/07,Endcap,-3,2,7,,03-NOV-14 11.56.03.907000000 AM,,142990,117797,117798,,,,143749,231307
1496,448188,RE-3/2/08,Endcap,-3,2,8,,03-NOV-14 11.56.03.907000000 AM,,143002,117797,117798,,,,143749,231308
1497,448189,RE-3/2/09,Endcap,-3,2,9,,03-NOV-14 11.56.03.907000000 AM,,143001,117797,117798,,,,143749,231309
1498,448190,RE-3/2/10,Endcap,-3,2,10,,03-NOV-14 11.56.03.907000000 AM,,142998,117799,117800,,,,143749,231310
1499,448191,RE-3/2/11,Endcap,-3,2,11,,03-NOV-14 11.56.03.907000000 AM,,143057,117799,117800,,,,143750,231311
1500,448192,RE-3/2/12,Endcap,-3,2,12,,03-NOV-14 11.56.03.907000000 AM,,143050,117799,117800,,,,143750,231312
1501,448193,RE-3/2/13,Endcap,-3,2,13,,03-NOV-14 11.56.03.907000000 AM,,143056,117801,117802,,,,143750,231313
1502,448194,RE-3/2/14,Endcap,-3,2,14,,03-NOV-14 11.56.03.907000000 AM,,143061,117801,117802,,,,143750,231314
1503,448195,RE-3/2/15,Endcap,-3,2,15,,03-NOV-14 11.56.03.907000000 AM,,143059,117801,117802,,,,143750,231315
1504,448196,RE-3/2/16,Endcap,-3,2,16,,03-NOV-14 11.56.03.907000000 AM,,143058,117803,117804,,,,143750,231316
1505,448197,RE-3/2/17,Endcap,-3,2,17,,03-NOV-14 11.56.03.907000000 AM,,143045,117803,117804,,,,143751,231317
1506,448198,RE-3/2/18,Endcap,-3,2,18,,03-NOV-14 11.56.03.907000000 AM,,143058,117803,117804,,,,143751,231318
1507,448199,RE-3/2/19,Endcap,-3,2,19,,03-NOV-14 11.56.03.907000000 AM,,143071,117805,117806,,,,143751,231319
1508,448200,RE-3/2/20,Endcap,-3,2,20,,03-NOV-14 11.56.03.907000000 AM,,143066,117805,117806,,,,143751,231320
1509,448201,RE-3/2/21,Endcap,-3,2,21,,03-NOV-14 11.56.03.907000000 AM,,143061,117805,117806,,,,143751,231321
1510,448202,RE-3/2/22,Endcap,-3,2,22,,03-NOV-14 11.56.03.907000000 AM,,143073,117807,117808,,,,143751,231322
1511,448203,RE-3/2/23,Endcap,-3,2,23,,03-NOV-14 11.56.03.907000000 AM,,143070,117807,117808,,,,143752,231323
1512,448204,RE-3/2/24,Endcap,-3,2,24,,03-NOV-14 11.56.03.907000000 AM,,143075,117807,117808,,,,143752,231324
1513,448205,RE-3/2/25,Endcap,-3,2,25,,03-NOV-14 11.56.03.907000000 AM,,143064,117809,117810,,,,143752,231325
1514,448206,RE-3/2/26,Endcap,-3,2,26,,03-NOV-14 11.56.03.907000000 AM,,143067,117809,117810,,,,143752,231326
1515,448207,RE-3/2/27,Endcap,-3,2,27,,03-NOV-14 11.56.03.907000000 AM,,143065,117809,117810,,,,143752,231327
1516,448208,RE-3/2/28,Endcap,-3,2,28,,03-NOV-14 11.56.03.907000000 AM,,143073,117811,117812,,,,143752,231328
1517,448209,RE-3/2/29,Endcap,-3,2,29,,03-NOV-14 11.56.03.907000000 AM,,142988,117811,117812,,,,143753,231329
1518,448210,RE-3/2/30,Endcap,-3,2,30,,03-NOV-14 11.56.03.907000000 AM,,143009,117811,117812,,,,143753,231330
1519,448211,RE-3/2/31,Endcap,-3,2,31,,03-NOV-14 11.56.03.907000000 AM,,142993,117813,117814,,,,143753,231331
1520,448212,RE-3/2/32,Endcap,-3,2,32,,03-NOV-14 11.56.03.907000000 AM,,143004,117813,117814,,,,143753,231332
1521,448213,RE-3/2/33,Endcap,-3,2,33,,03-NOV-14 11.56.03.907000000 AM,,143000,117813,117814,,,,143753,231333
1522,448214,RE-3/2/34,Endcap,-3,2,34,,03-NOV-14 11.56.03.907000000 AM,,143008,117815,117816,,,,143753,231334
1523,448215,RE-3/2/35,Endcap,-3,2,35,,03-NOV-14 11.56.03.907000000 AM,,142987,117815,117816,,,,143748,231335
1524,448216,RE-3/2/36,Endcap,-3,2,36,,03-NOV-14 11.56.03.907000000 AM,,142999,117815,117816,,,,143748,231336
1525,448217,RE-3/3/01,Endcap,-3,3,1,,03-NOV-14 11.56.03.907000000 AM,,142998,117793,117794,,,,143754,231337
1526,448218,RE-3/3/02,Endcap,-3,3,2,,03-NOV-14 11.56.03.907000000 AM,,142992,117793,117794,,,,143754,231338
1527,448219,RE-3/3/03,Endcap,-3,3,3,,03-NOV-14 11.56.03.907000000 AM,,142994,117793,117794,,,,143754,231339
1528,448220,RE-3/3/04,Endcap,-3,3,4,,03-NOV-14 11.56.03.907000000 AM,,142994,117795,117796,,,,143754,231340
1529,448221,RE-3/3/05,Endcap,-3,3,5,,03-NOV-14 11.56.03.907000000 AM,,143007,117795,117796,,,,143755,231341
1530,448222,RE-3/3/06,Endcap,-3,3,6,,03-NOV-14 11.56.03.907000000 AM,,143001,117795,117796,,,,143755,231342
1531,448223,RE-3/3/07,Endcap,-3,3,7,,03-NOV-14 11.56.03.907000000 AM,,143005,117797,117798,,,,143755,231343
1532,448224,RE-3/3/08,Endcap,-3,3,8,,03-NOV-14 11.56.03.907000000 AM,,143007,117797,117798,,,,143755,231344
1533,448225,RE-3/3/09,Endcap,-3,3,9,,03-NOV-14 11.56.03.907000000 AM,,142999,117797,117798,,,,143755,231345
1534,448226,RE-3/3/10,Endcap,-3,3,10,,03-NOV-14 11.56.03.907000000 AM,,142986,117799,117800,,,,143755,231346
1535,448227,RE-3/3/11,Endcap,-3,3,11,,03-NOV-14 11.56.03.907000000 AM,,143063,117799,117800,,,,143756,231347
1536,448228,RE-3/3/12,Endcap,-3,3,12,,03-NOV-14 11.56.03.907000000 AM,,143067,117799,117800,,,,143756,231348
1537,448229,RE-3/3/13,Endcap,-3,3,13,,03-NOV-14 11.56.03.907000000 AM,,143072,117801,117802,,,,143756,231349
1538,448230,RE-3/3/14,Endcap,-3,3,14,,03-NOV-14 11.56.03.907000000 AM,,143051,117801,117802,,,,143756,231350
1539,448231,RE-3/3/15,Endcap,-3,3,15,,03-NOV-14 11.56.03.907000000 AM,,143064,117801,117802,,,,143756,231351
1540,448232,RE-3/3/16,Endcap,-3,3,16,,03-NOV-14 11.56.03.907000000 AM,,143060,117803,117804,,,,143756,231352
1541,448233,RE-3/3/17,Endcap,-3,3,17,,03-NOV-14 11.56.03.907000000 AM,,143046,117803,117804,,,,143757,231353
1542,448234,RE-3/3/18,Endcap,-3,3,18,,03-NOV-14 11.56.03.907000000 AM,,143060,117803,117804,,,,143757,231354
1543,448235,RE-3/3/19,Endcap,-3,3,19,,03-NOV-14 11.56.03.907000000 AM,,143063,117805,117806,,,,143757,231355
1544,448236,RE-3/3/20,Endcap,-3,3,20,,03-NOV-14 11.56.03.907000000 AM,,143074,117805,117806,,,,143757,231356
1545,448237,RE-3/3/21,Endcap,-3,3,21,,03-NOV-14 11.56.03.907000000 AM,,143072,117805,117806,,,,143757,231357
1546,448238,RE-3/3/22,Endcap,-3,3,22,,03-NOV-14 11.56.03.907000000 AM,,216707,117807,117808,,,,143757,231358
1547,448239,RE-3/3/23,Endcap,-3,3,23,,03-NOV-14 11.56.03.907000000 AM,,143074,117807,117808,,,,143758,231359
1548,448240,RE-3/3/24,Endcap,-3,3,24,,03-NOV-14 11.56.03.907000000 AM,,143071,117807,117808,,,,143758,231360
1549,448241,RE-3/3/25,Endcap,-3,3,25,,03-NOV-14 11.56.03.907000000 AM,,143070,117809,117810,,,,143758,231361
1550,448242,RE-3/3/26,Endcap,-3,3,26,,03-NOV-14 11.56.03.907000000 AM,,143068,117809,117810,,,,143758,231362
1551,448243,RE-3/3/27,Endcap,-3,3,27,,03-NOV-14 11.56.03.907000000 AM,,143075,117809,117810,,,,143758,231363
1552,448244,RE-3/3/28,Endcap,-3,3,28,,03-NOV-14 11.56.03.907000000 AM,,143046,117811,117812,,,,143758,231364
1553,448245,RE-3/3/29,Endcap,-3,3,29,,03-NOV-14 11.56.03.907000000 AM,,142997,117811,117812,,,,143759,231365
1554,448246,RE-3/3/30,Endcap,-3,3,30,,03-NOV-14 11.56.03.907000000 AM,,142997,117811,117812,,,,143759,231366
1555,448247,RE-3/3/31,Endcap,-3,3,31,,03-NOV-14 11.56.03.907000000 AM,,143009,117813,117814,,,,143759,231367
1556,448248,RE-3/3/32,Endcap,-3,3,32,,03-NOV-14 11.56.03.907000000 AM,,142995,117813,117814,,,,143759,231368
1557,448249,RE-3/3/33,Endcap,-3,3,33,,03-NOV-14 11.56.03.907000000 AM,,143008,117813,117814,,,,143759,231369
1558,448250,RE-3/3/34,Endcap,-3,3,34,,03-NOV-14 11.56.03.907000000 AM,,142988,117815,117816,,,,143759,231370
1559,448251,RE-3/3/35,Endcap,-3,3,35,,03-NOV-14 11.56.03.907000000 AM,,142993,117815,117816,,,,143754,231371
1560,448252,RE-3/3/36,Endcap,-3,3,36,,03-NOV-14 11.56.03.907000000 AM,,143005,117815,117816,,,,143754,231372
1561,447821,W0/S01/RB1in,Barrel,0,1,1,in,10-MAY-22 02.11.16.501000000 PM,,3033,448874,,,,,9521,
1562,447822,W0/S01/RB1out,Barrel,0,1,1,out,10-MAY-22 02.11.16.501000000 PM,,6409,448874,,,,,9522,
1563,447823,W0/S01/RB2in,Barrel,0,2,1,in,10-MAY-22 02.11.16.501000000 PM,,6411,448876,,,,,9520,
1564,447824,W0/S01/RB2out,Barrel,0,2,1,out,10-MAY-22 02.11.16.501000000 PM,,6413,448876,,,,,9520,
1565,447825,W0/S01/RB3-,Barrel,0,3,1,-,10-MAY-22 02.11.16.501000000 PM,,6415,448878,,,,,9519,
1566,447826,W0/S01/RB3+,Barrel,0,3,1,+,10-MAY-22 02.11.16.501000000 PM,,6418,448878,,,,,9519,
1567,447827,W0/S01/RB4-,Barrel,0,4,1,-,10-MAY-22 02.11.16.501000000 PM,,6421,448880,,,,,9518,
1568,447828,W0/S01/RB4+,Barrel,0,4,1,+,10-MAY-22 02.11.16.501000000 PM,,6423,448880,,,,,9518,
1569,447829,W0/S02/RB1in,Barrel,0,1,2,in,10-MAY-22 02.11.16.501000000 PM,,6425,448986,,,,,9526,
1570,447830,W0/S02/RB1out,Barrel,0,1,2,out,10-MAY-22 02.11.16.501000000 PM,,6427,448986,,,,,9527,
1571,447831,W0/S02/RB2in,Barrel,0,2,2,in,10-MAY-22 02.11.16.501000000 PM,,6429,448988,,,,,9525,
1572,447832,W0/S02/RB2out,Barrel,0,2,2,out,10-MAY-22 02.11.16.501000000 PM,,6431,448988,,,,,9525,
1573,447833,W0/S02/RB3-,Barrel,0,3,2,-,10-MAY-22 02.11.16.501000000 PM,,6433,448990,,,,,9524,
1574,447834,W0/S02/RB3+,Barrel,0,3,2,+,10-MAY-22 02.11.16.501000000 PM,,6435,448990,,,,,9524,
1575,447835,W0/S02/RB4-,Barrel,0,4,2,-,10-MAY-22 02.11.16.501000000 PM,,6437,448992,,,,,9523,
1576,447836,W0/S02/RB4+,Barrel,0,4,2,+,10-MAY-22 02.11.16.501000000 PM,,6439,448992,,,,,9523,
1577,447837,W0/S03/RB1in,Barrel,0,1,3,in,10-MAY-22 02.11.16.501000000 PM,,6441,448987,,,,,9531,
1578,447838,W0/S03/RB1out,Barrel,0,1,3,out,10-MAY-22 02.11.16.501000000 PM,,6443,448987,,,,,9532,
1579,447839,W0/S03/RB2in,Barrel,0,2,3,in,10-MAY-22 02.11.16.501000000 PM,,6445,448989,,,,,9530,
1580,447840,W0/S03/RB2out,Barrel,0,2,3,out,10-MAY-22 02.11.16.501000000 PM,,6447,448989,,,,,9530,
1581,447841,W0/S03/RB3-,Barrel,0,3,3,-,10-MAY-22 02.11.16.501000000 PM,,6449,448991,,,,,9529,
1582,447842,W0/S03/RB3+,Barrel,0,3,3,+,10-MAY-22 02.11.16.501000000 PM,,6451,448991,,,,,9529,
1583,447843,W0/S03/RB4-,Barrel,0,4,3,-,10-MAY-22 02.11.16.501000000 PM,,6453,448993,,,,,9528,
1584,447844,W0/S03/RB4+,Barrel,0,4,3,+,10-MAY-22 02.11.16.501000000 PM,,6455,448993,,,,,9528,
1585,447845,W0/S04/RB1in,Barrel,0,1,4,in,10-MAY-22 02.11.16.501000000 PM,,6457,448994,,,,,9663,
1586,447846,W0/S04/RB1out,Barrel,0,1,4,out,10-MAY-22 02.11.16.501000000 PM,,6459,448994,,,,,9664,
1587,447847,W0/S04/RB2in,Barrel,0,2,4,in,10-MAY-22 02.11.16.501000000 PM,,6461,448996,,,,,9662,
1588,447848,W0/S04/RB2out,Barrel,0,2,4,out,10-MAY-22 02.11.16.501000000 PM,,6463,448996,,,,,9662,
1589,447849,W0/S04/RB3-,Barrel,0,3,4,-,10-MAY-22 02.11.16.501000000 PM,,6465,448998,,,,,9661,
1590,447850,W0/S04/RB3+,Barrel,0,3,4,+,10-MAY-22 02.11.16.501000000 PM,,6467,448998,,,,,9661,
1591,447852,W0/S04/RB4-,Barrel,0,4,4,-,10-MAY-22 02.11.16.501000000 PM,,6471,449000,,,,,9659,
1592,447851,W0/S04/RB4--,Barrel,0,4,4,--,10-MAY-22 02.11.16.501000000 PM,,6469,449000,,,,,9659,
1593,447853,W0/S04/RB4+,Barrel,0,4,4,+,10-MAY-22 02.11.16.501000000 PM,,6473,449001,,,,,9660,
1594,447854,W0/S04/RB4++,Barrel,0,4,4,++,10-MAY-22 02.11.16.501000000 PM,,6475,449001,,,,,9660,
1595,447855,W0/S05/RB1in,Barrel,0,1,5,in,10-MAY-22 02.11.16.501000000 PM,,6477,448995,,,,,9668,
1596,447856,W0/S05/RB1out,Barrel,0,1,5,out,10-MAY-22 02.11.16.501000000 PM,,6479,448995,,,,,9669,
1597,447857,W0/S05/RB2in,Barrel,0,2,5,in,10-MAY-22 02.11.16.501000000 PM,,6481,448997,,,,,9667,
1598,447858,W0/S05/RB2out,Barrel,0,2,5,out,10-MAY-22 02.11.16.501000000 PM,,6483,448997,,,,,9667,
1599,447859,W0/S05/RB3-,Barrel,0,3,5,-,10-MAY-22 02.11.16.501000000 PM,,6485,448999,,,,,9666,
1600,447860,W0/S05/RB3+,Barrel,0,3,5,+,10-MAY-22 02.11.16.501000000 PM,,6487,448999,,,,,9666,
1601,447861,W0/S05/RB4-,Barrel,0,4,5,-,10-MAY-22 02.11.16.501000000 PM,,6489,449002,,,,,9665,
1602,447862,W0/S05/RB4+,Barrel,0,4,5,+,10-MAY-22 02.11.16.501000000 PM,,6491,449002,,,,,9665,
1603,447863,W0/S06/RB1in,Barrel,0,1,6,in,10-MAY-22 02.11.16.501000000 PM,,6493,449003,,,,,9673,
1604,447864,W0/S06/RB1out,Barrel,0,1,6,out,10-MAY-22 02.11.16.501000000 PM,,6495,449003,,,,,9674,
1605,447865,W0/S06/RB2in,Barrel,0,2,6,in,10-MAY-22 02.11.16.501000000 PM,,6497,449005,,,,,9672,
1606,447866,W0/S06/RB2out,Barrel,0,2,6,out,10-MAY-22 02.11.16.501000000 PM,,6499,449005,,,,,9672,
1607,447867,W0/S06/RB3-,Barrel,0,3,6,-,10-MAY-22 02.11.16.501000000 PM,,6501,449007,,,,,9671,
1608,447868,W0/S06/RB3+,Barrel,0,3,6,+,10-MAY-22 02.11.16.501000000 PM,,6503,449007,,,,,9671,
1609,447869,W0/S06/RB4-,Barrel,0,4,6,-,10-MAY-22 02.11.16.501000000 PM,,6505,449009,,,,,9670,
1610,447870,W0/S06/RB4+,Barrel,0,4,6,+,10-MAY-22 02.11.16.501000000 PM,,6507,449009,,,,,9670,
1611,447871,W0/S07/RB1in,Barrel,0,1,7,in,10-MAY-22 02.11.16.501000000 PM,,6509,449004,,,,,9678,
1612,447872,W0/S07/RB1out,Barrel,0,1,7,out,10-MAY-22 02.11.16.501000000 PM,,6511,449004,,,,,9679,
1613,447873,W0/S07/RB2in,Barrel,0,2,7,in,10-MAY-22 02.11.16.501000000 PM,,6513,449006,,,,,9677,
1614,447874,W0/S07/RB2out,Barrel,0,2,7,out,10-MAY-22 02.11.16.501000000 PM,,6515,449006,,,,,9677,
1615,447875,W0/S07/RB3-,Barrel,0,3,7,-,10-MAY-22 02.11.16.501000000 PM,,6517,449008,,,,,9676,
1616,447876,W0/S07/RB3+,Barrel,0,3,7,+,10-MAY-22 02.11.16.501000000 PM,,6519,449008,,,,,9676,
1617,447877,W0/S07/RB4-,Barrel,0,4,7,-,10-MAY-22 02.11.16.501000000 PM,,6521,449010,,,,,9675,
1618,447878,W0/S07/RB4+,Barrel,0,4,7,+,10-MAY-22 02.11.16.501000000 PM,,6523,449010,,,,,9675,
1619,447879,W0/S08/RB1in,Barrel,0,1,8,in,10-MAY-22 02.11.16.501000000 PM,,6525,448856,,,,,9683,
1620,447880,W0/S08/RB1out,Barrel,0,1,8,out,10-MAY-22 02.11.16.501000000 PM,,6527,448856,,,,,9684,
1621,447881,W0/S08/RB2in,Barrel,0,2,8,in,10-MAY-22 02.11.16.501000000 PM,,6529,448858,,,,,9682,
1622,447882,W0/S08/RB2out,Barrel,0,2,8,out,10-MAY-22 02.11.16.501000000 PM,,6531,448858,,,,,9682,
1623,447883,W0/S08/RB3-,Barrel,0,3,8,-,10-MAY-22 02.11.16.501000000 PM,,6533,448860,,,,,9681,
1624,447884,W0/S08/RB3+,Barrel,0,3,8,+,10-MAY-22 02.11.16.501000000 PM,,6535,448860,,,,,9681,
1625,447885,W0/S08/RB4-,Barrel,0,4,8,-,10-MAY-22 02.11.16.501000000 PM,,6537,448862,,,,,9680,
1626,447886,W0/S08/RB4+,Barrel,0,4,8,+,10-MAY-22 02.11.16.501000000 PM,,6539,448862,,,,,9680,
1627,447887,W0/S09/RB1in,Barrel,0,1,9,in,10-MAY-22 02.11.16.501000000 PM,,6541,448857,,,,,9688,
1628,447888,W0/S09/RB1out,Barrel,0,1,9,out,10-MAY-22 02.11.16.501000000 PM,,6543,448857,,,,,9689,
1629,447889,W0/S09/RB2in,Barrel,0,2,9,in,10-MAY-22 02.11.16.501000000 PM,,6545,448859,,,,,9687,
1630,447890,W0/S09/RB2out,Barrel,0,2,9,out,10-MAY-22 02.11.16.501000000 PM,,6547,448859,,,,,9687,
1631,447891,W0/S09/RB3-,Barrel,0,3,9,-,10-MAY-22 02.11.16.501000000 PM,,6549,448861,,,,,9686,
1632,447892,W0/S09/RB3+,Barrel,0,3,9,+,10-MAY-22 02.11.16.501000000 PM,,6551,448861,,,,,9686,
1633,447893,W0/S09/RB4,Barrel,0,4,9,,10-MAY-22 02.11.16.501000000 PM,,6553,448863,,,,,9685,
1634,447894,W0/S10/RB1in,Barrel,0,1,10,in,10-MAY-22 02.11.16.501000000 PM,,6555,448864,,,,,9537,
1635,447895,W0/S10/RB1out,Barrel,0,1,10,out,10-MAY-22 02.11.16.501000000 PM,,6557,448864,,,,,9538,
1636,447896,W0/S10/RB2in,Barrel,0,2,10,in,10-MAY-22 02.11.16.501000000 PM,,6559,448866,,,,,9536,
1637,447897,W0/S10/RB2out,Barrel,0,2,10,out,10-MAY-22 02.11.16.501000000 PM,,6561,448866,,,,,9536,
1638,447898,W0/S10/RB3-,Barrel,0,3,10,-,10-MAY-22 02.11.16.501000000 PM,,6563,448868,,,,,9535,
1639,447899,W0/S10/RB3+,Barrel,0,3,10,+,10-MAY-22 02.11.16.501000000 PM,,6565,448868,,,,,9535,
1640,447900,W0/S10/RB4-,Barrel,0,4,10,-,10-MAY-22 02.11.16.501000000 PM,,6567,448870,,,,,9533,
1641,447901,W0/S10/RB4+,Barrel,0,4,10,+,10-MAY-22 02.11.16.501000000 PM,,6569,448871,,,,,9534,
1642,447902,W0/S11/RB1in,Barrel,0,1,11,in,10-MAY-22 02.11.16.501000000 PM,,6571,448865,,,,,9542,
1643,447903,W0/S11/RB1out,Barrel,0,1,11,out,10-MAY-22 02.11.16.501000000 PM,,6573,448865,,,,,9543,
1644,447904,W0/S11/RB2in,Barrel,0,2,11,in,10-MAY-22 02.11.16.501000000 PM,,6575,448867,,,,,9541,
1645,447905,W0/S11/RB2out,Barrel,0,2,11,out,10-MAY-22 02.11.16.501000000 PM,,6577,448867,,,,,9541,
1646,447906,W0/S11/RB3-,Barrel,0,3,11,-,10-MAY-22 02.11.16.501000000 PM,,6579,448869,,,,,9540,
1647,447907,W0/S11/RB3+,Barrel,0,3,11,+,10-MAY-22 02.11.16.501000000 PM,,6581,448869,,,,,9540,
1648,447908,W0/S11/RB4,Barrel,0,4,11,,10-MAY-22 02.11.16.501000000 PM,,3034,448872,,,,,9539,
1649,447909,W0/S12/RB1in,Barrel,0,1,12,in,10-MAY-22 02.11.16.501000000 PM,,3035,448873,,,,,9547,
1650,447910,W0/S12/RB1out,Barrel,0,1,12,out,10-MAY-22 02.11.16.501000000 PM,,3036,448873,,,,,9548,
1651,447911,W0/S12/RB2in,Barrel,0,2,12,in,10-MAY-22 02.11.16.501000000 PM,,3255,448875,,,,,9546,
1652,447912,W0/S12/RB2out,Barrel,0,2,12,out,10-MAY-22 02.11.16.501000000 PM,,3256,448875,,,,,9546,
1653,447913,W0/S12/RB3-,Barrel,0,3,12,-,10-MAY-22 02.11.16.501000000 PM,,3257,448877,,,,,9545,
1654,447914,W0/S12/RB3+,Barrel,0,3,12,+,10-MAY-22 02.11.16.501000000 PM,,3258,448877,,,,,9545,
1655,447915,W0/S12/RB4-,Barrel,0,4,12,-,10-MAY-22 02.11.16.501000000 PM,,3259,448879,,,,,9544,
1656,447916,W0/S12/RB4+,Barrel,0,4,12,+,10-MAY-22 02.11.16.501000000 PM,,3260,448879,,,,,9544,
1657,447917,W-1/S01/RB1in,Barrel,-1,1,1,in,10-MAY-22 02.11.16.501000000 PM,,3038,448960,,,,,37776,
1658,447918,W-1/S01/RB1out,Barrel,-1,1,1,out,10-MAY-22 02.11.16.501000000 PM,,3039,448960,,,,,97954,
1659,447919,W-1/S01/RB2in,Barrel,-1,2,1,in,10-MAY-22 02.11.16.501000000 PM,,3040,448962,,,,,37775,
1660,447920,W-1/S01/RB2out,Barrel,-1,2,1,out,10-MAY-22 02.11.16.501000000 PM,,3041,448962,,,,,37775,
1661,447921,W-1/S01/RB3-,Barrel,-1,3,1,-,10-MAY-22 02.11.16.501000000 PM,,3042,448964,,,,,37774,
1662,447922,W-1/S01/RB3+,Barrel,-1,3,1,+,10-MAY-22 02.11.16.501000000 PM,,3043,448964,,,,,37774,
1663,447923,W-1/S01/RB4-,Barrel,-1,4,1,-,10-MAY-22 02.11.16.501000000 PM,,3045,448966,,,,,37773,
1664,447924,W-1/S01/RB4+,Barrel,-1,4,1,+,10-MAY-22 02.11.16.501000000 PM,,3046,448966,,,,,37773,
1665,447925,W-1/S02/RB1in,Barrel,-1,1,2,in,10-MAY-22 02.11.16.501000000 PM,,3047,448961,,,,,37781,
1666,447926,W-1/S02/RB1out,Barrel,-1,1,2,out,10-MAY-22 02.11.16.501000000 PM,,3048,448961,,,,,37782,
1667,447927,W-1/S02/RB2in,Barrel,-1,2,2,in,10-MAY-22 02.11.16.501000000 PM,,3049,448963,,,,,37780,
1668,447928,W-1/S02/RB2out,Barrel,-1,2,2,out,10-MAY-22 02.11.16.501000000 PM,,3050,448963,,,,,37780,
1669,447929,W-1/S02/RB3-,Barrel,-1,3,2,-,10-MAY-22 02.11.16.501000000 PM,,3052,448965,,,,,37779,
1670,447930,W-1/S02/RB3+,Barrel,-1,3,2,+,10-MAY-22 02.11.16.501000000 PM,,3053,448967,,,,,37779,
1671,447931,W-1/S02/RB4-,Barrel,-1,4,2,-,10-MAY-22 02.11.16.501000000 PM,,3054,448967,,,,,37778,
1672,447932,W-1/S02/RB4+,Barrel,-1,4,2,+,10-MAY-22 02.11.16.501000000 PM,,3055,448965,,,,,37778,
1673,447933,W-1/S03/RB1in,Barrel,-1,1,3,in,10-MAY-22 02.11.16.501000000 PM,,3056,448968,,,,,37786,
1674,447934,W-1/S03/RB1out,Barrel,-1,1,3,out,10-MAY-22 02.11.16.501000000 PM,,3057,448968,,,,,37787,
1675,447935,W-1/S03/RB2in,Barrel,-1,2,3,in,10-MAY-22 02.11.16.501000000 PM,,3059,448970,,,,,37785,
1676,447936,W-1/S03/RB2out,Barrel,-1,2,3,out,10-MAY-22 02.11.16.501000000 PM,,3060,448970,,,,,37785,
1677,447937,W-1/S03/RB3-,Barrel,-1,3,3,-,10-MAY-22 02.11.16.501000000 PM,,3061,448974,,,,,37784,
1678,447938,W-1/S03/RB3+,Barrel,-1,3,3,+,10-MAY-22 02.11.16.501000000 PM,,3062,448972,,,,,37784,
1679,447939,W-1/S03/RB4-,Barrel,-1,4,3,-,10-MAY-22 02.11.16.501000000 PM,,3063,448972,,,,,37783,
1680,447940,W-1/S03/RB4+,Barrel,-1,4,3,+,10-MAY-22 02.11.16.501000000 PM,,3064,448974,,,,,37783,
1681,447941,W-1/S04/RB1in,Barrel,-1,1,4,in,10-MAY-22 02.11.16.501000000 PM,,3066,448969,,,,,37988,
1682,447942,W-1/S04/RB1out,Barrel,-1,1,4,out,10-MAY-22 02.11.16.501000000 PM,,3067,448969,,,,,37989,
1683,447943,W-1/S04/RB2in,Barrel,-1,2,4,in,10-MAY-22 02.11.16.501000000 PM,,3068,448971,,,,,37987,
1684,447944,W-1/S04/RB2out,Barrel,-1,2,4,out,10-MAY-22 02.11.16.501000000 PM,,3069,448971,,,,,37987,
1685,447945,W-1/S04/RB3-,Barrel,-1,3,4,-,10-MAY-22 02.11.16.501000000 PM,,3070,448973,,,,,37986,
1686,447946,W-1/S04/RB3+,Barrel,-1,3,4,+,10-MAY-22 02.11.16.501000000 PM,,3071,448973,,,,,37986,
1687,447948,W-1/S04/RB4-,Barrel,-1,4,4,-,10-MAY-22 02.11.16.501000000 PM,,3074,448975,,,,,37984,
